Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team 86 vs Mantis,Breeze,Team 86,6,5,1,,Mantis,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team 86 vs Mantis,Fracture,Team 86,13,9,4,,Mantis,5,2,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Fadee Gaming vs The Agency Clan,Bind,Fadee Gaming,13,7,6,,The Agency Clan,10,5,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Fadee Gaming vs The Agency Clan,Icebox,Fadee Gaming,13,7,5,1,The Agency Clan,15,7,5,3,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Fadee Gaming vs The Agency Clan,Breeze,Fadee Gaming,4,3,1,,The Agency Clan,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,WATAHA vs Into The Breach Protocol,Icebox,WATAHA,13,7,6,,Into The Breach Protocol,10,5,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,WATAHA vs Into The Breach Protocol,Haven,WATAHA,12,4,8,0,Into The Breach Protocol,14,4,8,2,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,WATAHA vs Into The Breach Protocol,Bind,WATAHA,13,7,6,,Into The Breach Protocol,8,3,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Big Blue Charizard vs AREA,Breeze,Big Blue Charizard,13,10,3,,AREA,9,7,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Big Blue Charizard vs AREA,Bind,Big Blue Charizard,7,5,2,,AREA,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Big Blue Charizard vs AREA,Icebox,Big Blue Charizard,13,11,2,,AREA,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KEKW vs F9 Hetic,Split,KEKW,4,1,3,,F9 Hetic,13,2,11,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KEKW vs F9 Hetic,Icebox,KEKW,4,4,0,,F9 Hetic,13,5,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Rebels Gaming vs Good Morning,Icebox,Rebels Gaming,13,9,4,,Good Morning,9,6,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Rebels Gaming vs Good Morning,Split,Rebels Gaming,13,10,3,,Good Morning,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Weakless vs idkman,Fracture,Weakless,2,1,1,,idkman,13,2,11,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Weakless vs idkman,Ascent,Weakless,3,1,2,,idkman,13,2,11,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,WRNG vs Intellectually Challenged Gamers,Ascent,WRNG,0,0,0,,Intellectually Challenged Gamers,13,1,12,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,WRNG vs Intellectually Challenged Gamers,Haven,WRNG,3,3,0,,Intellectually Challenged Gamers,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,ADEPTS vs Light Emitting Diodes,Ascent,ADEPTS,13,9,4,,Light Emitting Diodes,7,4,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,ADEPTS vs Light Emitting Diodes,Split,ADEPTS,13,7,6,,Light Emitting Diodes,11,6,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,SunnyBeach vs zyzz,Bind,SunnyBeach,13,7,6,,zyzz,11,6,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,SunnyBeach vs zyzz,Split,SunnyBeach,13,9,4,,zyzz,6,3,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Feng eSports vs FOXUP Esports,Bind,Feng eSports,15,6,6,3,FOXUP Esports,13,6,6,1,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Feng eSports vs FOXUP Esports,Ascent,Feng eSports,8,5,3,,FOXUP Esports,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Feng eSports vs FOXUP Esports,Fracture,Feng eSports,13,7,6,,FOXUP Esports,7,2,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Bald Wheelchair vs de_prodigy,Ascent,Bald Wheelchair,13,8,5,,de_prodigy,10,6,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Bald Wheelchair vs de_prodigy,Breeze,Bald Wheelchair,16,8,4,4,de_prodigy,14,8,4,2,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Orgless22 vs Balkan Stars,Icebox,Orgless22,13,7,6,,Balkan Stars,9,4,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Orgless22 vs Balkan Stars,Haven,Orgless22,13,8,5,,Balkan Stars,6,2,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team Vitality vs Orkestra,Bind,Team Vitality,13,11,2,,Orkestra,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team Vitality vs Orkestra,Fracture,Team Vitality,13,12,1,,Orkestra,0,0,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Mercury vs Aesir Esports,Ascent,Mercury,13,9,4,,Aesir Esports,6,3,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Mercury vs Aesir Esports,Haven,Mercury,13,11,2,,Aesir Esports,4,3,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Kahoot vs TeamatesGaming,Icebox,Kahoot,13,10,3,,TeamatesGaming,4,2,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Kahoot vs TeamatesGaming,Ascent,Kahoot,13,12,1,,TeamatesGaming,0,0,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Anorthosis Famagusta Esports vs midnightclub,Ascent,Anorthosis Famagusta Esports,6,2,4,,midnightclub,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Anorthosis Famagusta Esports vs midnightclub,Icebox,Anorthosis Famagusta Esports,13,6,7,,midnightclub,9,3,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Anorthosis Famagusta Esports vs midnightclub,Haven,Anorthosis Famagusta Esports,13,8,5,,midnightclub,5,1,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Minima vs Lucadmin eSports,Haven,Minima,14,9,3,2,Lucadmin eSports,16,9,3,4,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Minima vs Lucadmin eSports,Bind,Minima,8,6,2,,Lucadmin eSports,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,1gameandwegohome vs Bear Minimum,Bind,1gameandwegohome,13,11,2,,Bear Minimum,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,1gameandwegohome vs Bear Minimum,Icebox,1gameandwegohome,13,9,4,,Bear Minimum,11,8,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,AR eSports vs Purple Team,Split,AR eSports,3,3,0,,Purple Team,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,AR eSports vs Purple Team,Breeze,AR eSports,7,6,1,,Purple Team,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KOVA vs Testers,Breeze,KOVA,13,10,3,,Testers,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KOVA vs Testers,Ascent,KOVA,13,10,3,,Testers,3,1,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team Puñeta vs Motif Esports,Bind,Team Puñeta,10,7,3,,Motif Esports,13,8,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team Puñeta vs Motif Esports,Ascent,Team Puñeta,13,10,3,,Motif Esports,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Team Puñeta vs Motif Esports,Icebox,Team Puñeta,13,6,7,,Motif Esports,7,1,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Glitch Gaming eSports vs Monitos,Ascent,Glitch Gaming eSports,13,5,8,,Monitos,11,4,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Glitch Gaming eSports vs Monitos,Bind,Glitch Gaming eSports,14,8,4,2,Monitos,12,8,4,0,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,lavender boys vs RED8,Bind,lavender boys,13,8,5,,RED8,8,4,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,lavender boys vs RED8,Icebox,lavender boys,13,7,6,,RED8,8,3,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Guild GC vs Phoenicia,Ascent,Guild GC,13,8,5,,Phoenicia,7,3,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Guild GC vs Phoenicia,Haven,Guild GC,13,8,5,,Phoenicia,10,6,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,19esports vs Throwers,Breeze,19esports,13,11,2,,Throwers,8,7,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,19esports vs Throwers,Icebox,19esports,13,11,2,,Throwers,3,2,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KOI vs True Kings,Bind,KOI,13,12,1,,True Kings,0,0,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,KOI vs True Kings,Split,KOI,13,12,1,,True Kings,1,1,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Avante vs 404 Multigaming,Icebox,Avante,6,2,4,,404 Multigaming,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Avante vs 404 Multigaming,Bind,Avante,13,7,6,,404 Multigaming,6,1,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Avante vs 404 Multigaming,Ascent,Avante,5,3,2,,404 Multigaming,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,FINstack vs Rapid Ninjas,Ascent,FINstack,12,4,8,0,Rapid Ninjas,14,4,8,2,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,FINstack vs Rapid Ninjas,Breeze,FINstack,11,6,5,,Rapid Ninjas,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,EXCEL vs Ignisoul Gaming,Ascent,EXCEL,13,4,9,,Ignisoul Gaming,11,3,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,EXCEL vs Ignisoul Gaming,Split,EXCEL,13,5,8,,Ignisoul Gaming,9,2,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Bifrost vs Retired Flavour,Haven,Bifrost,0,0,0,,Retired Flavour,13,1,12,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Bifrost vs Retired Flavour,Split,Bifrost,13,8,5,,Retired Flavour,9,5,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Bifrost vs Retired Flavour,Icebox,Bifrost,13,11,2,,Retired Flavour,3,2,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Rix.GG Lightning vs Down Bad,Ascent,Rix.GG Lightning,13,7,6,,Down Bad,10,5,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Rix.GG Lightning vs Down Bad,Bind,Rix.GG Lightning,5,5,0,,Down Bad,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Rix.GG Lightning vs Down Bad,Icebox,Rix.GG Lightning,13,10,3,,Down Bad,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Zerance vs Tiebreak,Ascent,Zerance,13,7,6,,Tiebreak,9,4,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Zerance vs Tiebreak,Icebox,Zerance,13,8,5,,Tiebreak,5,1,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Movistar Riders vs l3wnadowski,Icebox,Movistar Riders,13,9,4,,l3wnadowski,9,6,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Movistar Riders vs l3wnadowski,Haven,Movistar Riders,5,5,0,,l3wnadowski,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Movistar Riders vs l3wnadowski,Ascent,Movistar Riders,13,6,7,,l3wnadowski,11,5,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Limitless vs OnlyFrags,Bind,Limitless,13,12,1,,OnlyFrags,1,1,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Limitless vs OnlyFrags,Ascent,Limitless,13,11,2,,OnlyFrags,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,VAMOS eSports vs Team Zaxaro,Bind,VAMOS eSports,9,5,4,,Team Zaxaro,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,VAMOS eSports vs Team Zaxaro,Haven,VAMOS eSports,10,3,7,,Team Zaxaro,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Straight Outta Retirement vs On The Run Esports,Haven,Straight Outta Retirement,13,9,4,,On The Run Esports,3,0,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Straight Outta Retirement vs On The Run Esports,Icebox,Straight Outta Retirement,13,10,3,,On The Run Esports,4,2,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Angry Titans vs tba,Bind,Angry Titans,13,11,2,,tba,5,4,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Angry Titans vs tba,Haven,Angry Titans,13,11,2,,tba,3,2,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Storm7 vs m8 Esports,Ascent,Storm7,12,6,6,0,m8 Esports,14,6,6,2,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,Storm7 vs m8 Esports,Haven,Storm7,10,6,4,,m8 Esports,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,xD vs MANGO,Haven,xD,10,5,5,,MANGO,13,6,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,xD vs MANGO,Fracture,xD,13,8,5,,MANGO,8,4,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,xD vs MANGO,Icebox,xD,2,2,0,,MANGO,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,XYZ vs GHOSTs,Haven,XYZ,13,7,6,,GHOSTs,8,3,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 256,XYZ vs GHOSTs,Ascent,XYZ,13,11,2,,GHOSTs,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Guild Esports vs Hi Shin,Icebox,Guild Esports,13,12,1,,Hi Shin,1,1,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Guild Esports vs Hi Shin,Ascent,Guild Esports,13,10,3,,Hi Shin,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Farciminis vs ELUSIVE,Haven,Farciminis,10,6,4,,ELUSIVE,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Farciminis vs ELUSIVE,Split,Farciminis,13,6,7,,ELUSIVE,10,4,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Farciminis vs ELUSIVE,Bind,Farciminis,3,3,0,,ELUSIVE,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,GiefKalash vs Team Doggo,Ascent,GiefKalash,13,4,9,,Team Doggo,10,2,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,GiefKalash vs Team Doggo,Bind,GiefKalash,13,8,5,,Team Doggo,8,4,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Ovation eSports vs FOKUS,Icebox,Ovation eSports,13,7,6,,FOKUS,7,2,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Ovation eSports vs FOKUS,Ascent,Ovation eSports,13,6,7,,FOKUS,7,1,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,NapTime vs junummer,Ascent,NapTime,8,6,2,,junummer,13,7,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,NapTime vs junummer,Breeze,NapTime,2,2,0,,junummer,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Vexed Gaming vs H2O,Ascent,Vexed Gaming,10,3,7,,H2O,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Vexed Gaming vs H2O,Haven,Vexed Gaming,13,4,9,,H2O,10,2,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Vexed Gaming vs H2O,Bind,Vexed Gaming,8,4,4,,H2O,13,5,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Anonymo Esports vs Falchion Gaming,Breeze,Anonymo Esports,13,11,2,,Falchion Gaming,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Anonymo Esports vs Falchion Gaming,Haven,Anonymo Esports,13,8,5,,Falchion Gaming,5,1,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,YONK vs PSQ Rising,Icebox,YONK,13,10,3,,PSQ Rising,6,4,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,YONK vs PSQ Rising,Split,YONK,13,9,4,,PSQ Rising,6,3,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,need more DM vs SENTHEX,Ascent,need more DM,13,7,6,,SENTHEX,6,1,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,need more DM vs SENTHEX,Bind,need more DM,13,12,1,,SENTHEX,0,0,0,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,The Goose House vs Klanik Esport,Breeze,The Goose House,13,10,3,,Klanik Esport,6,4,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,The Goose House vs Klanik Esport,Split,The Goose House,3,3,0,,Klanik Esport,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,The Goose House vs Klanik Esport,Bind,The Goose House,13,6,7,,Klanik Esport,11,5,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,CGN Esports vs La Puenta,Bind,CGN Esports,14,6,6,2,La Puenta,12,6,6,0,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,CGN Esports vs La Puenta,Ascent,CGN Esports,13,9,4,,La Puenta,3,0,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Polonez vs EX0TIK GAMING,Icebox,Polonez,14,2,10,2,EX0TIK GAMING,12,2,10,0,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Polonez vs EX0TIK GAMING,Split,Polonez,13,6,7,,EX0TIK GAMING,9,3,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,LDN UTD vs Scythe of Seraph,Haven,LDN UTD,13,11,2,,Scythe of Seraph,3,2,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,LDN UTD vs Scythe of Seraph,Icebox,LDN UTD,13,9,4,,Scythe of Seraph,3,0,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,VALORANTPT vs HorYjin,Ascent,VALORANTPT,13,11,2,,HorYjin,5,4,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,VALORANTPT vs HorYjin,Bind,VALORANTPT,5,3,2,,HorYjin,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,VALORANTPT vs HorYjin,Haven,VALORANTPT,13,9,4,,HorYjin,4,1,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,rats vs Ungentium,Icebox,rats,7,2,5,,Ungentium,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,rats vs Ungentium,Bind,rats,3,3,0,,Ungentium,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Ignite Academy vs Descendants,Icebox,Ignite Academy,13,9,4,,Descendants,10,7,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Ignite Academy vs Descendants,Ascent,Ignite Academy,13,5,8,,Descendants,9,2,7,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Megastitut vs Human Tripwires,Split,Megastitut,13,8,5,,Human Tripwires,7,3,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Megastitut vs Human Tripwires,Breeze,Megastitut,13,7,6,,Human Tripwires,9,4,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,bref vs Dame Time,Haven,bref,13,9,4,,Dame Time,4,1,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,bref vs Dame Time,Bind,bref,13,9,4,,Dame Time,6,3,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Heretics vs Valar Morghulis,Bind,Team Heretics,12,6,6,0,Valar Morghulis,14,6,6,2,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Heretics vs Valar Morghulis,Icebox,Team Heretics,13,8,5,,Valar Morghulis,6,2,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Team Heretics vs Valar Morghulis,Fracture,Team Heretics,9,7,2,,Valar Morghulis,13,8,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Mkers vs New Genesis Esports,Breeze,Mkers,13,10,3,,New Genesis Esports,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Mkers vs New Genesis Esports,Split,Mkers,13,8,5,,New Genesis Esports,4,0,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,BIG vs Matching Numbers,Bind,BIG,13,10,3,,Matching Numbers,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,BIG vs Matching Numbers,Haven,BIG,13,7,6,,Matching Numbers,8,3,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,cowana Gaming vs Absolute amateurs,Ascent,cowana Gaming,2,2,0,,Absolute amateurs,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,cowana Gaming vs Absolute amateurs,Icebox,cowana Gaming,8,3,5,,Absolute amateurs,13,4,9,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,HEET vs NOM Esports,Ascent,HEET,13,10,3,,NOM Esports,3,1,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,HEET vs NOM Esports,Bind,HEET,8,4,4,,NOM Esports,13,5,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,HEET vs NOM Esports,Breeze,HEET,3,1,2,,NOM Esports,13,2,11,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,StunZin5 vs PENTA,Haven,StunZin5,15,3,9,3,PENTA,13,3,9,1,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,StunZin5 vs PENTA,Icebox,StunZin5,13,8,5,,PENTA,7,3,4,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Twareg Esports vs Bang Average,Ascent,Twareg Esports,4,2,2,,Bang Average,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Twareg Esports vs Bang Average,Icebox,Twareg Esports,1,1,0,,Bang Average,13,2,11,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,azzi's anime aimers vs Titxns,Icebox,azzi's anime aimers,13,10,3,,Titxns,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,azzi's anime aimers vs Titxns,Haven,azzi's anime aimers,13,11,2,,Titxns,1,0,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Case Esports vs The Mix,Icebox,Case Esports,13,6,7,,The Mix,11,5,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Case Esports vs The Mix,Ascent,Case Esports,6,4,2,,The Mix,13,5,8,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Case Esports vs The Mix,Haven,Case Esports,13,6,7,,The Mix,11,5,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,InTenZive vs Sørby Esport,Bind,InTenZive,13,11,2,,Sørby Esport,6,5,1,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,InTenZive vs Sørby Esport,Icebox,InTenZive,6,2,4,,Sørby Esport,13,3,10,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,InTenZive vs Sørby Esport,Haven,InTenZive,11,7,4,,Sørby Esport,13,8,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Thunder vs Praeditus Gaming,Ascent,Rix.GG Thunder,13,10,3,,Praeditus Gaming,2,0,2,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Rix.GG Thunder vs Praeditus Gaming,Fracture,Rix.GG Thunder,13,7,6,,Praeditus Gaming,5,0,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,iPon Esport vs UCAM Esports Club,Breeze,iPon Esport,13,6,7,,UCAM Esports Club,9,3,6,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,iPon Esport vs UCAM Esports Club,Ascent,iPon Esport,13,7,6,,UCAM Esports Club,10,5,5,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Wave Esports vs Digital Athletics,Fracture,Wave Esports,13,9,4,,Digital Athletics,7,4,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,Wave Esports vs Digital Athletics,Icebox,Wave Esports,13,9,4,,Digital Athletics,7,4,3,,
Champions Tour Europe Stage 1: Challengers 1,Open Qualifier,Round of 128,5ORDIC vs Soldados de Lembo,Icebox,5ORDIC,7,4,3,,Soldados de Lembo,13,5,8,,
